Order ID,Order Date,Order Priority,Order Quantity,Discount,Ship Mode,Unit Price,Shipping Cost,Customer Name,Customer State,Zip Code,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin
34980,8/2/2017,Not Specified,7,0.01,Regular Air,18.65,3.77,Victoria Pisteka,Texas,88595,Central,Corporate,Furniture,Office Furnishings,3M Polarizing Light Filter Sleeves,Small Pack,0.39
34980,8/2/2017,Not Specified,12,0.01,Regular Air,46.89,5.1,Victoria Pisteka,Texas,88595,Central,Corporate,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,Medium Box,0.46
35011,12/11/2019,Not Specified,14,0.09,Regular Air,10.98,3.37,Luke Weiss,Michigan,49634,Central,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Fiskars® Softgrip Scissors,Small Pack,0.57
35012,6/9/2019,Medium,10,0.04,Regular Air,11.97,4.98,Thomas Boland,Colorado,81124,West,Corporate,Office Supplies,Appliances,Staples 6 Outlet Surge,Small Box,0.58
35012,6/9/2019,Medium,11,0.08,Regular Air,195.99,4.2,Thomas Boland,Colorado,81124,West,Corporate,Technology,Telephones and Communication,T65,Small Box,0.56
35040,4/19/2019,Not Specified,44,0.03,Regular Air,10.9,7.46,Jack O'Briant,New Jersey,8823,East,Home Office,Office Supplies,Storage & Organization,Crate-A-Files™,Small Box,0.59
35041,4/16/2016,Not Specified,28,0.01,Regular Air,15.16,15.09,Jasper Cacioppo,North Carolina,27801,South,Home Office,Office Supplies,Binders and Binder Accessories,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",Small Box,0.39
35042,12/2/2017,Not Specified,23,0.06,Regular Air,50.98,6.5,Michael Dominguez,Colorado,81221,West,Home Office,Technology,Computer Peripherals,Microsoft Natural Multimedia Keyboard,Small Box,0.73
35043,7/19/2017,Not Specified,9,0.06,Regular Air,125.99,8.08,Maribeth Yedwab,Virginia,20101,South,Home Office,Technology,Telephones and Communication,M3682,Small Box,0.57
35043,7/19/2017,Not Specified,45,0.01,Express Air,2.62,0.8,Maribeth Yedwab,Virginia,20101,South,Home Office,Office Supplies,Rubber Bands,Staples Metal Binder Clips,Wrap Bag,0.39
35045,4/3/2019,Medium,44,0.1,Regular Air,13.48,4.51,Darrin Martin,South Carolina,29684,South,Small Business,Office Supplies,Storage & Organization,"Tenex Personal Project File with Scoop Front Design, Black",Small Box,0.59
35046,7/24/2017,Medium,21,0.1,Express Air,7.1,6.05,Cari Sayre,Idaho,83877,West,Corporate,Office Supplies,Binders and Binder Accessories,"Wilson Jones Hanging View Binder, White, 1""",Small Box,0.39
35046,7/24/2017,Medium,13,0.07,Delivery Truck,284.98,69.55,Cari Sayre,Idaho,83877,West,Corporate,Furniture,Chairs & Chairmats,Global Commerce™ Series High-Back Swivel/Tilt Chairs,Jumbo Drum,0.6
35046,7/24/2017,Medium,45,0.03,Express Air,107.53,5.81,Cari Sayre,Idaho,83877,West,Corporate,Furniture,Office Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Medium Box,0.65
35047,6/9/2017,Medium,31,0,Regular Air,4.71,0.7,Charlotte Melton,Mass,2139,East,Home Office,Office Supplies,Rubber Bands,Sterling Rubber Bands by Alliance,Wrap Bag,0.85
35077,10/7/2018,High,29,0.06,Regular Air,2.94,0.96,Michael Dominguez,Colorado,81221,West,Home Office,Office Supplies,Pens & Art Supplies,Newell 343,Wrap Bag,0.58
35079,8/14/2017,High,13,0.02,Regular Air,4.98,4.95,Darren Budd,Texas,73301,Central,Consumer,Office Supplies,Binders and Binder Accessories,Cardinal Holdit Business Card Pockets,Small Box,0.37
35079,8/14/2017,High,32,0.01,Express Air,60.98,19.99,Darren Budd,Texas,73301,Central,Consumer,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",Small Box,0.38
35104,4/23/2019,High,18,0,Regular Air,19.94,14.87,Bill Donatelli,New York,14925,East,Small Business,Furniture,Office Furnishings,Luxo Economy Swing Arm Lamp,Large Box,0.57
35104,4/23/2019,High,1,0.04,Regular Air,29.99,5.5,Bill Donatelli,New York,14925,East,Small Business,Technology,Computer Peripherals,Logitech Cordless Access Keyboard,Small Box,0.51
35110,10/18/2018,High,14,0.01,Regular Air,896.99,19.99,Mike Caudle,Utah,84663,West,Corporate,Office Supplies,Binders and Binder Accessories,GBC DocuBind TL300 Electric Binding System,Small Box,0.38
35110,10/18/2018,High,49,0.02,Regular Air,29.89,1.99,Mike Caudle,Utah,84663,West,Corporate,Technology,Computer Peripherals,"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",Small Pack,0.5
35111,6/5/2017,Critical,39,0.08,Regular Air,23.99,6.71,Sung Pak,South Carolina,29684,South,Small Business,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",Small Box,0.35
35136,10/9/2016,Critical,23,0.07,Regular Air,2.94,0.81,Peter Fuller,Georgia,39901,South,Corporate,Office Supplies,Pens & Art Supplies,Prang Colored Pencils,Wrap Bag,0.4
35137,7/17/2017,High,41,0.05,Express Air,5.34,2.99,Joe Elijah,Texas,77037,Central,Home Office,Office Supplies,Binders and Binder Accessories,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Small Box,0.38
35137,7/17/2017,High,47,0.1,Regular Air,23.99,6.71,Joe Elijah,Texas,77037,Central,Home Office,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",Small Box,0.35
35139,1/19/2017,High,29,0.02,Regular Air,8.69,2.99,Lauren Leatherbury,New Jersey,8989,East,Home Office,Office Supplies,Binders and Binder Accessories,"Cardinal Slant-D® Ring Binder, Heavy Gauge Vinyl",Small Box,0.39
35139,1/19/2017,High,3,0.05,Delivery Truck,3502.14,8.73,Lauren Leatherbury,New Jersey,8989,East,Home Office,Technology,Office Machines,Okidata Pacemark 4410N Wide Format Dot Matrix Printer,Jumbo Box,0.57
35139,1/19/2017,High,25,0.05,Regular Air,34.58,8.99,Lauren Leatherbury,New Jersey,8989,East,Home Office,Office Supplies,Pens & Art Supplies,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,Small Pack,0.56
35139,1/19/2017,High,32,0.07,Regular Air,12.21,4.81,Lauren Leatherbury,New Jersey,8989,East,Home Office,Office Supplies,Storage & Organization,Portable Personal File Box,Small Box,0.58
35141,9/11/2017,Medium,29,0.02,Regular Air,67.28,19.99,Jennifer Braxton,Michigan,49634,Central,Small Business,Office Supplies,Binders and Binder Accessories,Catalog Binders with Expanding Posts,Small Box,0.4
35142,4/22/2017,Low,11,0.03,Regular Air,20.24,6.67,Joel Jenkins,New York,14709,East,Corporate,Furniture,Office Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Small Pack,0.49
35173,3/14/2019,Not Specified,29,0.09,Delivery Truck,240.98,60.2,Mike Pelletier,New Jersey,7837,East,Corporate,Furniture,Bookcases,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",Jumbo Box,0.56
35173,3/14/2019,Not Specified,13,0.02,Regular Air,125.99,8.08,Mike Pelletier,New Jersey,7837,East,Corporate,Technology,Telephones and Communication,StarTAC ST7762,Small Box,0.57
35200,2/6/2016,Medium,15,0.08,Regular Air,9.98,12.52,Ricardo Block,Alabama,36350,South,Corporate,Furniture,Office Furnishings,"Eldon® Expressions™ Wood and Plastic Desk Accessories, Oak",Small Box,0.57
35201,6/4/2017,Low,18,0.03,Regular Air,10.97,6.5,Brad Thomas,Connecticut,6074,East,Home Office,Technology,Computer Peripherals,Micro Innovations 104 Keyboard,Small Box,0.64
35238,4/28/2018,Low,27,0.1,Express Air,65.99,5.63,Jack O'Briant,New Jersey,8823,East,Small Business,Technology,Telephones and Communication,2190,Small Box,0.56
35239,11/12/2018,Critical,21,0.08,Regular Air,5.28,6.26,Barry Blumstein,Illinois,62924,Central,Small Business,Office Supplies,Paper,Xerox 1928,Small Box,0.4
35239,11/12/2018,Critical,38,0.01,Regular Air,59.76,9.71,Barry Blumstein,Illinois,62924,Central,Small Business,Office Supplies,Storage & Organization,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",Small Box,0.57
35265,11/29/2017,Not Specified,4,0.02,Regular Air,30.56,2.99,Sean Braxton,Illinois,62999,Central,Small Business,Office Supplies,Binders and Binder Accessories,Surelock™ Post Binders,Small Box,0.35
35265,11/29/2017,Not Specified,16,0.04,Delivery Truck,33.94,19.19,Sean Braxton,Illinois,62999,Central,Small Business,Furniture,Chairs & Chairmats,"Metal Folding Chairs, Beige, 4/Carton",Jumbo Drum,0.58
35265,11/29/2017,Not Specified,2,0.04,Regular Air,9.49,5.76,Sean Braxton,Illinois,62999,Central,Small Business,Technology,Office Machines,"Sharp EL501VB Scientific Calculator, Battery Operated, 10-Digit Display, Hard Case",Medium Box,0.39
35266,1/10/2018,Not Specified,39,0.07,Regular Air,5.84,1.2,Beth Thompson,Mass,2054,East,Corporate,Office Supplies,Pens & Art Supplies,Newell 312,Wrap Bag,0.55
35266,1/10/2018,Not Specified,28,0.07,Delivery Truck,218.75,69.64,Beth Thompson,Mass,2054,East,Corporate,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Jumbo Box,0.77
35271,7/26/2017,High,19,0.02,Regular Air,65.99,8.99,Dean Percer,Florida,32099,South,Home Office,Technology,Telephones and Communication,5180,Small Box,0.56
35296,3/21/2018,Low,7,0.02,Regular Air,65.99,3.99,Evan Henry,Maryland,21022,South,Corporate,Technology,Telephones and Communication,StarTAC 7760,Small Box,0.59
35299,8/11/2019,Not Specified,41,0.02,Regular Air,99.99,19.99,Randy Bradley,North Carolina,28633,South,Corporate,Technology,Computer Peripherals,US Robotics 56K V.92 External Faxmodem,Small Box,0.52
35300,3/2/2017,Medium,10,0.02,Regular Air,2.89,0.49,Dan Reichenbach,Michigan,49634,Central,Corporate,Office Supplies,Labels,*Staples* Packaging Labels,Small Box,0.38
35300,3/2/2017,Medium,13,0.06,Regular Air,8.95,2.01,Dan Reichenbach,Michigan,49634,Central,Corporate,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",Wrap Bag,0.39
35300,3/2/2017,Medium,35,0.08,Regular Air,41.32,8.66,Dan Reichenbach,Michigan,49634,Central,Corporate,Furniture,Office Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Medium Box,0.76
35302,6/7/2017,Medium,6,0.09,Regular Air,30.98,5.76,Dennis Kane,North Carolina,28633,South,Small Business,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",Small Box,0.4
35302,6/7/2017,Medium,13,0.1,Regular Air,125.99,7.69,Dennis Kane,North Carolina,28633,South,Small Business,Technology,Telephones and Communication,StarTAC 3000,Small Box,0.59
35360,4/18/2018,Critical,4,0.04,Regular Air,8.88,6.28,Yana Sorensen,California,93456,West,Corporate,Office Supplies,Binders and Binder Accessories,GBC Instant Index™ System for Binding Systems,Small Box,0.35
35361,4/7/2016,Medium,37,0,Regular Air,8.34,4.82,Corey Lock,Connecticut,6074,East,Home Office,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,Small Box,0.4
35361,4/7/2016,Medium,40,0.09,Express Air,18.97,9.03,Corey Lock,Connecticut,6074,East,Home Office,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,Small Box,0.37
35364,12/13/2016,Critical,37,0.06,Delivery Truck,424.21,110.2,Lisa DeCherney,Idaho,83201,West,Corporate,Furniture,Tables,Bush Advantage Collection® Racetrack Conference Table,Jumbo Box,0.67
35364,12/13/2016,Critical,29,0.06,Delivery Truck,376.13,85.63,Lisa DeCherney,Idaho,83201,West,Corporate,Furniture,Tables,Bretford Rectangular Conference Table Tops,Jumbo Box,0.74
35364,12/13/2016,Critical,16,0.04,Regular Air,4.28,5.68,Lisa DeCherney,Idaho,83201,West,Corporate,Office Supplies,Paper,Xerox 199,Small Box,0.4
35364,12/13/2016,Critical,8,0.06,Regular Air,195.99,8.99,Lisa DeCherney,Idaho,83201,West,Corporate,Technology,Telephones and Communication,T28 WORLD,Small Box,0.6
35366,7/12/2018,Low,23,0.06,Regular Air,6.48,7.81,Raymond Book,New York,12917,East,Consumer,Office Supplies,Paper,Xerox 209,Small Box,0.37
35392,2/23/2019,High,9,0.01,Regular Air,6.48,9.68,Erin Mull,Alabama,36922,South,Small Business,Office Supplies,Paper,Xerox 1993,Small Box,0.36
35399,1/21/2018,Low,38,0.04,Regular Air,4.91,5.68,Karen Bern,New Jersey,8823,East,Corporate,Office Supplies,Binders and Binder Accessories,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Small Box,0.36
35425,3/28/2017,Not Specified,25,0,Regular Air,3.58,5.47,Tracy Blumstein,Washington,98601,West,Home Office,Office Supplies,Binders and Binder Accessories,Avery Poly Binder Pockets,Small Box,0.37
35425,3/28/2017,Not Specified,45,0.08,Regular Air,1.81,0.75,Tracy Blumstein,Washington,98601,West,Home Office,Office Supplies,Rubber Bands,Assorted Color Push Pins,Wrap Bag,0.52
35426,10/3/2017,High,5,0.08,Regular Air,10.31,1.79,Phillina Ober,New York,14925,East,Small Business,Office Supplies,Paper,"Speediset Carbonless Redi-Letter® 7"" x 8 1/2""",Wrap Bag,0.38
35430,3/25/2017,Low,31,0.08,Regular Air,65.99,8.99,Liz Willingham,North Carolina,27010,South,Home Office,Technology,Telephones and Communication,5180,Small Box,0.56
35430,3/25/2017,Low,48,0.1,Regular Air,2.84,0.93,Liz Willingham,North Carolina,27010,South,Home Office,Office Supplies,Pens & Art Supplies,SANFORD Liquid Accent™ Tank-Style Highlighters,Wrap Bag,0.54
35430,3/25/2017,Low,16,0.05,Regular Air,110.98,13.99,Liz Willingham,North Carolina,27010,South,Home Office,Furniture,Office Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Medium Box,0.69
35456,11/2/2019,Critical,37,0.03,Regular Air,1.26,0.7,Cindy Chapman,Arizona,85338,West,Corporate,Office Supplies,Rubber Bands,Bagged Rubber Bands,Wrap Bag,0.81
35457,12/8/2016,Low,45,0.02,Regular Air,70.97,3.5,Georgia Rosenberg,Idaho,83201,West,Consumer,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Small Box,0.59
35461,6/2/2016,Critical,11,0.08,Regular Air,4.49,1.49,Julie Kriz,Illinois,62444,Central,Corporate,Office Supplies,Binders and Binder Accessories,Avery Non-Stick Binders,Small Box,0.39
35461,6/2/2016,Critical,30,0.04,Regular Air,3.68,1.32,Julie Kriz,Illinois,62444,Central,Corporate,Office Supplies,"Scissors, Rulers and Trimmers","*Staples* vLetter Openers, 2/Pack",Wrap Bag,0.83
35490,12/7/2017,High,7,0.03,Express Air,5.84,1.2,Victoria Brennan,New York,14210,East,Small Business,Office Supplies,Pens & Art Supplies,Newell 312,Wrap Bag,0.55
35490,12/7/2017,High,41,0.03,Regular Air,35.99,1.1,Victoria Brennan,New York,14210,East,Small Business,Technology,Telephones and Communication,Accessory35,Small Box,0.55
35492,2/10/2019,Medium,36,0.02,Express Air,12.64,4.98,Janet Martin,Maryland,21794,South,Corporate,Furniture,Office Furnishings,Nu-Dell Executive Frame,Small Pack,0.48
35494,2/14/2018,Medium,18,0.01,Regular Air,111.96,69,Joni Wasserman,Georgia,39859,South,Consumer,Furniture,Tables,Hon 4060 Series Tables,Large Box,0.63
35522,10/25/2017,Low,27,0.09,Regular Air,99.99,19.99,Michael Granlund,Mass,5544,East,Home Office,Technology,Computer Peripherals,US Robotics 56K V.92 External Faxmodem,Small Box,0.52
35554,9/25/2019,Not Specified,34,0.05,Delivery Truck,130.98,54.74,Darren Budd,Texas,73301,Central,Consumer,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",Jumbo Box,0.69
35555,3/4/2018,Medium,2,0.07,Regular Air,4.98,0.8,James Lanier,Delaware,19980,East,Corporate,Office Supplies,Paper,Rediform S.O.S. Phone Message Books,Wrap Bag,0.36
35555,3/4/2018,Medium,50,0.08,Delivery Truck,243.98,43.32,James Lanier,Delaware,19934,East,Corporate,Furniture,Chairs & Chairmats,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Jumbo Drum,0.55
35555,3/4/2018,Medium,15,0.1,Regular Air,4.89,4.93,James Lanier,Delaware,19980,East,Corporate,Technology,Computer Peripherals,"Maxell 3.5"" DS/HD IBM-Formatted Diskettes, 10/Pack",Small Pack,0.66
35558,9/16/2016,Critical,2,0.09,Regular Air,13.79,8.78,Carlos Soltero,Michigan,49822,Central,Consumer,Furniture,Office Furnishings,9-3/4 Diameter Round Wall Clock,Small Box,0.43
35584,5/3/2018,Medium,15,0.08,Express Air,9.71,9.45,Joel Jenkins,New York,14709,East,Corporate,Office Supplies,Storage & Organization,Filing/Storage Totes and Swivel Casters,Small Box,0.6
35587,11/10/2018,Critical,43,0.03,Regular Air,4.82,5.72,Barry Pond,Connecticut,6074,East,Consumer,Furniture,Office Furnishings,Magna Visual Magnetic Picture Hangers,Small Pack,0.47
35588,6/13/2017,Low,32,0.1,Delivery Truck,58.14,36.61,Cathy Prescott,Virginia,23664,South,Corporate,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Jumbo Box,0.61
35590,12/3/2019,Critical,4,0,Regular Air,99.99,19.99,Ryan Crowe,Ohio,45999,Central,Small Business,Technology,Computer Peripherals,US Robotics 56K V.92 External Faxmodem,Small Box,0.52
35649,10/9/2018,Medium,9,0.1,Regular Air,4.82,1.49,Justin Hirsh,Arizona,85231,West,Consumer,Office Supplies,Binders and Binder Accessories,Tuff Stuff™ Recycled Round Ring Binders,Small Box,0.36
35649,10/9/2018,Medium,25,0.02,Regular Air,6.48,5.74,Justin Hirsh,Arizona,85231,West,Consumer,Office Supplies,Paper,Xerox 1994,Small Box,0.37
35652,9/21/2017,Low,21,0.01,Delivery Truck,100.98,26.22,Rick Wilson,New Mexico,88044,West,Corporate,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,Jumbo Box,0.6
35684,8/3/2018,Low,10,0.07,Regular Air,96.45,13.99,Cari Sayre,Idaho,83877,West,Corporate,Technology,Office Machines,Soundgear TeleForum DX Desktop Conference Phone,Medium Box,0.38
35686,10/2/2017,High,48,0.05,Regular Air,6.48,9.17,Andrew Roberts,Wisconsin,53235,Central,Home Office,Office Supplies,Paper,Xerox 1996,Small Box,0.37
35687,11/18/2018,Not Specified,48,0.06,Express Air,12.64,4.98,Gary Hwang,Illinois,62444,Central,Home Office,Furniture,Office Furnishings,Nu-Dell Executive Frame,Small Pack,0.48
35712,10/24/2019,High,24,0,Regular Air,5.28,8.16,Steve Nguyen,Maryland,21230,South,Consumer,Office Supplies,Paper,Xerox 1963,Small Box,0.4
35712,10/24/2019,High,42,0.1,Regular Air,100.97,7.18,Steve Nguyen,Maryland,21230,South,Consumer,Technology,Computer Peripherals,Gyration Ultra Cordless Optical Suite,Small Box,0.46
35713,10/18/2019,Medium,49,0.04,Regular Air,28.53,1.49,Phillip Breyer,Washington,98601,West,Corporate,Office Supplies,Binders and Binder Accessories,Lock-Up Easel 'Spel-Binder',Small Box,0.38
35744,3/22/2016,Not Specified,44,0.02,Regular Air,55.94,6.55,Tonja Turnell,New York,10048,East,Consumer,Technology,Computer Peripherals,"Fellowes Smart Design 104-Key Enhanced Keyboard, PS/2 Adapter, Platinum",Small Box,0.68
35776,2/5/2016,Medium,9,0.05,Regular Air,12.97,1.49,Gene McClure,Illinois,62924,Central,Consumer,Office Supplies,Binders and Binder Accessories,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",Small Box,0.35
35776,2/5/2016,Medium,36,0.06,Regular Air,5.81,3.37,Gene McClure,Illinois,62924,Central,Consumer,Office Supplies,Rubber Bands,"Advantus Push Pins, Aluminum Head",Wrap Bag,0.54
35777,9/8/2017,Critical,35,0.09,Regular Air,4.13,1.23,Dianna Arnett,Georgia,39859,South,Home Office,Office Supplies,Pens & Art Supplies,Newell 325,Wrap Bag,0.55
35780,1/17/2018,Medium,6,0.01,Regular Air,4.28,1.6,Chris McAfee,Washington,98601,West,Consumer,Office Supplies,Pens & Art Supplies,Newell 320,Wrap Bag,0.58
35782,8/5/2018,Low,13,0.06,Delivery Truck,105.49,41.64,Julie Kriz,Illinois,62444,Central,Corporate,Furniture,Tables,Balt Solid Wood Rectangular Table,Jumbo Box,0.75
35782,8/5/2018,Low,42,0.09,Regular Air,165.98,19.99,Julie Kriz,Illinois,62444,Central,Corporate,Office Supplies,Binders and Binder Accessories,GBC DocuBind P100 Manual Binding Machine,Small Box,0.4
35811,1/3/2019,Critical,49,0.1,Regular Air,15.57,1.39,Chuck Clark,New York,11769,East,Corporate,Office Supplies,Envelopes,Park Ridge™ Embossed Executive Business Envelopes,Small Box,0.38
35811,1/3/2019,Critical,6,0.1,Regular Air,1.76,0.7,Chuck Clark,New York,11769,East,Corporate,Office Supplies,Pens & Art Supplies,Newell 310,Wrap Bag,0.56
35812,1/23/2017,Critical,24,0.08,Delivery Truck,113.98,30,Barbara Fisher,Alabama,35062,South,Small Business,Furniture,Chairs & Chairmats,Hon Comfortask® Task/Swivel Chairs,Jumbo Drum,0.69
